date,r_mp_acco,r_mp_neut,r_mp_rest,r_ec_nega,r_ec_neut,r_ec_posi,lm_score,abs_score
2006-01-12,0.21071704257637267,0.17411987714693586,0.6151630802766915,0.3378957135592089,0.08445416440105995,0.5776501220397311,-0.627906976744186,0.7777777777777778
2006-02-02,0.22106035907536126,0.1036889362081756,0.6752507047164632,0.3763941012158207,0.11612241815823195,0.5074834806259474,-0.2682926829268293,0.7647058823529411
2006-03-02,0.18324012247995966,0.08176967851319021,0.7349901990068501,0.3274197354636761,0.10235521852982177,0.5702250460065021,-0.6785714285714286,0.7857142857142857
2006-04-06,0.15889730209870126,0.10121782533591854,0.7398848725653802,0.2665857357001539,0.11976565260180655,0.6136486116980395,-0.4761904761904762,0.7777777777777778
2006-05-04,0.15406920768146692,0.10685262836054964,0.7390781639579834,0.2781607522784027,0.12511012028674048,0.5967291274348568,-0.5238095238095238,0.8333333333333334
2006-06-08,0.08703774877642427,0.0412169742947813,0.8717452769287944,0.23416103541606026,0.12735462539839895,0.6384843391855407,-0.30612244897959184,0.7777777777777778
2006-07-06,0.08073293161014812,0.05609855992136863,0.8631685084684833,0.25735489003759304,0.09648332670149096,0.6461617832609161,-0.4615384615384616,0.8688524590163934
2006-08-03,0.16746946737013538,0.07584837283564154,0.7566821597942232,0.34698650020737154,0.1095159407122305,0.543497559080398,-0.2727272727272727,0.7959183673469388
2006-08-31,0.14467813910783756,0.07967445457168139,0.7756474063204811,0.27354558212449565,0.07729573051292976,0.6491586873625745,-0.4909090909090909,0.9142857142857144
2006-10-05,0.16229246966326008,0.058366883995663525,0.7793406463410765,0.2718996212493789,0.053806508431419584,0.6742938703192015,-0.2727272727272727,0.7142857142857143
2006-11-02,0.15152071213759802,0.07894408292149395,0.769535204940908,0.3010421691180006,0.08580456448036956,0.6131532664016298,-0.2058823529411765,0.7021276595744681
2006-12-07,0.1136981434473516,0.049922988103993315,0.836378868448655,0.26150729448701565,0.08093980187090773,0.6575529036420766,-0.2835820895522388,0.7078651685393258
2007-01-11,0.11245042345508408,0.07351444816599319,0.8140351283789227,0.2811727290739951,0.1139724810921986,0.6048547898338065,-0.3333333333333333,0.8356164383561644
2007-02-08,0.08057299736836165,0.08103062207712397,0.8383963805545143,0.2626938197582242,0.09554696638979186,0.641759213851984,-0.18309859154929575,0.8222222222222222
2007-03-08,0.1343508455764445,0.05810690130802594,0.8075422531155295,0.2557733340157509,0.10870399704626067,0.6355226689379885,-0.492063492063492,0.7303370786516854
2007-04-12,0.08977015186314005,0.06721877172706127,0.8430110764097987,0.3083928147447269,0.10998087549587973,0.5816263097593933,-0.41818181818181815,0.8271604938271605
2007-05-10,0.11392827008735995,0.07798891561531042,0.8080828142973296,0.31583915270629176,0.12712790594460718,0.5570329413491011,-0.13333333333333333,0.8271604938271605
2007-06-06,0.14069885768044885,0.07953729764428526,0.7797638446752659,0.32634997300325946,0.1343666448636783,0.5392833821330623,-0.3157894736842105,0.8640776699029126
2007-07-05,0.09760519535913684,0.06585510952076824,0.8365396951200949,0.3264293229142016,0.13819550142403694,0.5353751756617615,-0.3972602739726027,0.8681318681318682
2007-09-06,0.2469722385165972,0.18702338682840172,0.566004374655001,0.4559482842545245,0.09052078697009383,0.4535309287753817,-0.12,0.7631578947368421
2007-10-04,0.1412056540898384,0.22663571531345605,0.6321586305967055,0.4224719633649277,0.10335925531808897,0.4741687813169834,-0.14754098360655735,0.7464788732394366
2007-11-08,0.1481055003396788,0.23776442148385696,0.6141300781764643,0.4476241291544963,0.09559072693699927,0.4567851439085044,-0.07042253521126761,0.7631578947368421
2007-12-06,0.14234244402326066,0.12960539178916428,0.728052164187575,0.4154076643007241,0.059787249303792124,0.5248050863954838,0.05263157894736842,0.8
2008-01-10,0.1453989845772024,0.13775035386783946,0.7168506615549581,0.4144388427019323,0.08047919488328233,0.5050819624147853,-0.16666666666666666,0.7460317460317459
2008-02-07,0.17992016434086935,0.10190382875301576,0.7181760069061149,0.4563779809606,0.1379980973058591,0.4056239217335408,-0.07407407407407407,0.6857142857142857
2008-03-06,0.10589905399494476,0.11002243015969937,0.7840785158453559,0.3089797290136896,0.17532674122968114,0.5156935297566293,0.0,0.6363636363636364
2008-04-10,0.15658630853501102,0.08576597825988254,0.7576477132051065,0.37268259920820135,0.1505614033975169,0.4767559973942817,-0.015873015873015872,0.7647058823529411
2008-05-08,0.12946732335676012,0.07981411459003904,0.7907185620532008,0.3992581688938069,0.07280564510807079,0.5279361859981222,0.1875,0.6266666666666667
2008-06-05,0.1842995343369406,0.12890713983556612,0.6867933258274933,0.3764178738185141,0.08805269182689011,0.5355294343545958,0.09090909090909093,0.7011494252873564
2008-07-03,0.07467338365942583,0.17739294193277685,0.7479336744077973,0.3643156176964501,0.0714390966692966,0.5642452856342534,-0.08860759493670886,0.7954545454545454
2008-08-07,0.06348547589872272,0.19709060133126755,0.7394239227700097,0.4554054991463896,0.08549202976387035,0.45910247108974,0.06666666666666668,0.6666666666666666
2008-09-04,0.06993278520585845,0.15703118071725267,0.7730360340768889,0.5605573716924839,0.09381413826979,0.3456284900377261,-0.06329113924050632,0.6
2008-10-02,0.31170914759732776,0.14612960793514626,0.542161244467526,0.5212884394633184,0.17045206919064396,0.3082594913460376,0.21518987341772156,0.4722222222222222
2008-11-06,0.4162441237710382,0.2280098168176742,0.3557460594112876,0.6171537889114903,0.09955856729482374,0.28328764379368604,0.21311475409836064,0.3142857142857143
2008-12-04,0.5150879403877306,0.18267770176659945,0.30223435784566993,0.6400244274017985,0.10772875373924364,0.25224681885895794,0.40540540540540543,0.0
2009-01-15,0.4845138527501378,0.308440310765399,0.20704583648446312,0.6936658995653809,0.08425967343303918,0.22207442700157995,0.38666666666666666,0.037037037037037035
2009-02-05,0.5123926154546666,0.22634672455254476,0.2612606599927887,0.6324500647338283,0.07268056445894824,0.2948693708072234,0.5,-0.1724137931034483
2009-03-05,0.6018940482205548,0.19739719419461368,0.20070875758483145,0.5689011231262928,0.0858217617389187,0.3452771151347885,0.5666666666666667,-0.14285714285714285
2009-04-02,0.6095776711957759,0.19912871315214814,0.19129361565207592,0.5659010351441447,0.09686855564110718,0.33723040921474823,0.5,-0.0196078431372549
2009-05-07,0.7117175325037791,0.1797126495430325,0.10856981795318857,0.4879122290498128,0.10401670195874743,0.4080710689914398,0.476923076923077,-0.14705882352941174
2009-06-04,0.4974088914203171,0.2851608003852858,0.21743030819439704,0.5133085754624531,0.08970481958188965,0.3969866049556572,0.28205128205128205,-0.08333333333333333
2009-07-02,0.4717688920328429,0.34996127983953984,0.1782698281276172,0.5239442350370971,0.10136880742636012,0.3746869575365427,0.2533333333333333,0.027027027027027032
2009-08-06,0.4252646459449925,0.4160241519894394,0.15871120206556802,0.5473810730056574,0.09074320395210904,0.3618757230422335,0.34375,0.057142857142857134
2009-09-03,0.41196089001922775,0.3996272429214792,0.1884118670592931,0.4284488490270948,0.09442503476115924,0.4771261162117459,0.0,0.3548387096774194
2009-10-08,0.3751958190250129,0.4119963199571133,0.21280786101787388,0.4325820276519714,0.09930070261295916,0.4681172697350695,-0.07936507936507936,0.35294117647058826
2009-11-05,0.4770373128168334,0.267225239616305,0.2557374475668616,0.4475802449095629,0.11208819046438748,0.4403315646260497,0.02564102564102564,0.3428571428571429
2009-12-03,0.6277179336866632,0.19145380817296312,0.1808282581403736,0.4374817177030965,0.1408293732900238,0.4216889090068796,0.03225806451612903,0.38235294117647056
2010-01-14,0.5540710603729642,0.2418487842161609,0.2040801554108749,0.4845823496150848,0.1501410058291549,0.36527664455576025,0.1267605633802817,0.2533333333333333
2010-02-04,0.5213509966401789,0.22779886979295846,0.25085013356686275,0.4586628363324227,0.15332423243043142,0.38801293123714575,0.14705882352941174,0.2058823529411765
2010-03-04,0.5550791692521176,0.2781977591345702,0.1667230716133122,0.4578729278422395,0.1449486808484198,0.3971783913093409,0.1746031746031746,0.2463768115942029
2010-04-08,0.5548329188434632,0.2862583261511323,0.15890875500540452,0.4243919394560211,0.15419877907465224,0.4214092814693268,0.15151515151515152,0.35294117647058826
2010-05-06,0.258979007130568,0.5363986482852557,0.20462234458417625,0.41076636380721576,0.14801310206715662,0.4412205341256276,0.10144927536231883,0.4567901234567901
2010-06-10,0.27699595117095704,0.5115213095086405,0.21148273932040249,0.3946275696941515,0.15182824458042676,0.4535441857254217,0.1111111111111111,0.5
2010-07-08,0.32593024864647496,0.5005553993067767,0.17351435204674828,0.4681327594526774,0.1301499872856425,0.4017172532616801,0.14285714285714285,0.46875
2010-08-05,0.2783936786553713,0.5290788952247832,0.19252742611984536,0.3783931582636477,0.11835383947368985,0.5032530022626626,0.047619047619047616,0.5555555555555556
2010-09-02,0.44937308813964794,0.3992638931451405,0.15136301871521166,0.4404422033813203,0.11497278834219553,0.4445850082764842,-0.018867924528301886,0.4029850746268657
2010-10-07,0.2568667228413097,0.5704158795529717,0.17271739760571855,0.4389806387401152,0.10961667790725613,0.4514026833526287,0.09523809523809523,0.5925925925925926
2010-11-04,0.2943447093337975,0.5209604106933649,0.18469487997283776,0.4778656506779487,0.12820309595531568,0.3939312533667356,0.05,0.6888888888888889
2010-12-02,0.3813824353096644,0.4567870383627051,0.1618305263276305,0.4429522482218658,0.13519403948205946,0.4218537122960748,0.0,0.5686274509803921
2011-01-13,0.2327208437057554,0.4946998401881122,0.2725793161061323,0.411132298506568,0.13959969178263648,0.44926800971079545,-0.2,0.6521739130434783
2011-02-03,0.2333039451456827,0.46930085850915404,0.29739519634516337,0.4291477275569563,0.11981650741476912,0.4510357650282746,-0.2682926829268293,0.5483870967741935
2011-03-03,0.37892614110258094,0.19619868603302196,0.424875172864397,0.3841009292880788,0.11811521508998445,0.4977838556219368,-0.3469387755102041,0.7333333333333333
2011-04-07,0.2889827344012422,0.14592439012622932,0.5650928754725284,0.3744992405161231,0.06935697852553338,0.5561437809583435,-0.2888888888888889,0.7419354838709677
2011-05-05,0.21962817708730595,0.2497028240158823,0.5306689988968117,0.398165023858352,0.11016529324658253,0.4916696828950657,-0.17647058823529413,0.75
2011-06-09,0.38168489726910615,0.1696423964632761,0.44867270626761774,0.34004296787218713,0.11470500222245135,0.5452520299053615,-0.11627906976744184,0.7460317460317459
2011-07-07,0.19644893256856594,0.1277501938293115,0.6758008736021226,0.3582936484971848,0.0984816912885647,0.5432246602142505,-0.21212121212121213,0.71875
2011-08-04,0.4429818562847075,0.13728794411264714,0.4197301996026453,0.4169635529237665,0.12777999290348716,0.4552564541727465,-0.17647058823529413,0.6206896551724138
2011-09-08,0.3499168365245457,0.2652668959724617,0.3848162675029925,0.4557609287457909,0.17748824507994213,0.3667508261742671,-0.1111111111111111,0.3877551020408163
2011-10-06,0.6491458821220673,0.2232789253565416,0.12757519252139107,0.5405326806725995,0.10655639042089383,0.35291092890650666,-0.125,0.3333333333333333
2011-11-03,0.489204111730747,0.33877933452915265,0.17201655374010044,0.5947000353259507,0.14770474754772636,0.257595217126323,0.21052631578947367,0.2
2011-12-08,0.6686629860381917,0.119433260966203,0.2119037529956052,0.5232079158970049,0.12908625955284464,0.3477058245501505,0.3655172413793104,-0.06194690265486725
2012-01-12,0.4706111535809001,0.3047379867716791,0.22465085964742088,0.5506402534672467,0.12925872692969295,0.3201010196030604,0.16666666666666666,0.17647058823529413
2012-02-09,0.6040177848693211,0.2334314282109265,0.16255078691975236,0.5408735968268614,0.14140297010134778,0.3177234330717908,0.3333333333333333,0.022222222222222227
2012-03-08,0.3616577726418611,0.4542037574211212,0.1841384699370176,0.4059326054674549,0.1805158299547874,0.4135515645777577,-0.4074074074074074,0.3043478260869565
2012-04-04,0.3310597273429535,0.35442718605398355,0.3145130866030629,0.4302205377445653,0.23325715729432786,0.33652230496110697,-0.12,0.3076923076923077
2012-05-03,0.2756581012886293,0.2764439352427941,0.4478979634685765,0.4955780259321309,0.1502888371186329,0.3541331369492363,-0.1794871794871795,0.37777777777777777
2012-06-06,0.5117054217326277,0.32093484793726484,0.16735973033010754,0.6280879572638536,0.12941267670123607,0.2424993660349103,-0.07142857142857142,0.2682926829268293
2012-07-05,0.33881907726131744,0.321150968554315,0.34002995418436754,0.6639802913553238,0.12298754285780435,0.2130321657868718,0.2,0.13513513513513514
2012-08-02,0.5758410709147843,0.2730983489175634,0.15106058016765225,0.6013526735811241,0.12557893392031255,0.2730683924985634,0.16666666666666666,0.08333333333333333
2012-09-06,0.6001825310310052,0.3024055230091324,0.09741194595986244,0.640635299218975,0.13929060442949506,0.22007409635153,-0.14285714285714285,0.3333333333333333
2012-10-04,0.5554624236921072,0.2939132420866402,0.15062433422125246,0.5791446293285861,0.13576016788001016,0.28509520279140377,-0.02127659574468085,0.25925925925925924
2012-11-08,0.4776579278836531,0.3639072160846363,0.15843485603171056,0.588910202454361,0.13342876011277666,0.2776610374328624,0.05263157894736842,0.18181818181818185
2012-12-06,0.473123022026677,0.4390505257470901,0.08782645222623292,0.58780124610478,0.10545989221753416,0.3067388616776859,0.047619047619047616,0.10714285714285714
2013-01-10,0.38370580102061397,0.4722832742211279,0.14401092475825794,0.5270089315506793,0.1102245972425726,0.362766471206748,0.06666666666666668,0.07407407407407407
2013-02-07,0.4933997926108935,0.3996709496357416,0.10692925775336502,0.5591264643730023,0.07814251845499337,0.3627310171720043,0.07692307692307693,0.0
2013-03-07,0.4896825066555849,0.35914264920213035,0.15117484414228474,0.5234014189300361,0.1039842704804668,0.3726143105894972,0.09090909090909093,0.07692307692307693
2013-04-04,0.4761935530443147,0.3824262638625278,0.1413801830931574,0.5600672278385715,0.08399382776982135,0.3559389443916072,-0.02564102564102564,0.08695652173913042
2013-05-02,0.6639487685727936,0.2543655772804219,0.08168565414678444,0.5311360477683593,0.08424568805431241,0.3846182641773283,0.20930232558139536,0.0
2013-06-06,0.5546021462765873,0.315644421024382,0.12975343269903064,0.5383121109499162,0.1073293388465484,0.3543585502035354,0.061224489795918366,0.05084745762711865
2013-07-04,0.6161216126527085,0.264417004666745,0.11946138268054647,0.5162878430205847,0.10168052616441696,0.3820316308149983,0.024390243902439025,-0.07142857142857142
2013-08-01,0.6247563789403952,0.277580802486566,0.09766281857303878,0.4662289863575256,0.12311585617369962,0.4106551574687747,-0.06976744186046513,-0.14285714285714285
2013-09-05,0.656032269580943,0.2701397160393325,0.07382801437972447,0.4334630015162483,0.10710182522352138,0.4594351732602304,-0.125,0.09090909090909093
2013-10-02,0.6469906105601172,0.28123053562315475,0.07177885381672804,0.4910829457503835,0.10462676723366568,0.4042902870159507,-0.16666666666666666,0.0
2013-11-07,0.7622254161731713,0.21123219665975213,0.026542387167076683,0.4886476804030203,0.09943452465001973,0.41191779494696,0.08695652173913042,-0.11475409836065575
2013-12-05,0.7312570466846222,0.22353559966631664,0.045207353649061,0.4954504058718697,0.1225276788773323,0.3820219152507979,-0.02564102564102564,0.08771929824561403
2014-01-09,0.7235543130869884,0.18884946164511826,0.08759622526789329,0.4642172048060649,0.12321937275482965,0.4125634224391055,-0.1282051282051282,0.10344827586206896
2014-02-06,0.7835308351210512,0.16573801965073384,0.050731145228215056,0.5136401568686785,0.09531685095994212,0.3910429921713792,0.0,0.06666666666666668
2014-03-06,0.7329539605314269,0.17787649205307215,0.08916954741550094,0.4491108916568072,0.12134777113653125,0.4295413372066615,0.10638297872340426,0.21311475409836064
2014-04-03,0.6931906364633733,0.2286954599222016,0.07811390361442498,0.4896585971476692,0.12256275324484547,0.3877786496074853,-0.07317073170731707,0.10714285714285714
2014-05-08,0.7165474492633187,0.1980768053310343,0.08537574540564698,0.5025219154397189,0.12466989022254585,0.37280819433773504,0.13636363636363635,0.1746031746031746
2014-06-05,0.8234483688898322,0.12586508748775566,0.05068654362241209,0.4913366093831708,0.1141028364827006,0.3945605541341288,0.32,0.08
2014-07-03,0.5971990769108271,0.3379446053994758,0.06485631768969732,0.5070615721765869,0.09413678423508033,0.3988016435883329,-0.06666666666666668,0.3333333333333333
2014-08-07,0.5707312702280242,0.3672905041008202,0.061978225671155664,0.4880027643398686,0.12322479196465473,0.38877244369547664,-0.14285714285714285,0.23404255319148934
2014-09-04,0.7694243894199984,0.11690918148171545,0.11366642909828616,0.487497230764384,0.15826630512301526,0.3542364641126009,0.2352941176470588,-0.022222222222222227
2014-10-02,0.7964338254724432,0.14302687752586826,0.060539297001688426,0.5110863203075716,0.12096353114805924,0.3679501485443692,-0.08571428571428573,0.2195121951219512
2014-11-06,0.7684223823446225,0.16191054614951286,0.06966707150586468,0.4907626554287608,0.09824697715217116,0.41099036741906814,-0.13513513513513514,0.3191489361702128
2014-12-04,0.6897684112847159,0.172959476240853,0.13727211247443094,0.5390793190126731,0.09586106019185474,0.36505962079547216,0.1282051282051282,0.07692307692307693
2015-01-22,0.7832164571095369,0.15355905518671426,0.0632244877037489,0.4581682722435789,0.0981311996746968,0.4437005280817241,-0.07692307692307693,0.2876712328767123
2015-03-05,0.6374819421273435,0.2559113902116006,0.10660666766105584,0.36868873151901055,0.08870426888254036,0.5426069995984493,-0.3023255813953488,0.5211267605633803
2015-04-15,0.39989921179025534,0.5005009763419089,0.09959981186783563,0.35171371389115896,0.08953441526566276,0.5587518708431782,-0.5,0.639344262295082
2015-06-03,0.3088518079230889,0.5928055609719803,0.09834263110493084,0.3022909760560684,0.12432511392632445,0.5733839100176071,-0.3103448275862069,0.6
2015-07-16,0.3976949145130753,0.451407688216647,0.15089739727027782,0.3622596482863958,0.09395824406726977,0.5437821076463346,-0.4594594594594595,0.6551724137931034
2015-09-03,0.3824088295822264,0.5253641195086065,0.0922270509091672,0.4780015693668922,0.08824606107724159,0.4337523695558662,0.027027027027027032,0.375
2015-10-22,0.3062846493507437,0.6060128919576218,0.08770245869163454,0.3863862553699742,0.11230647084108443,0.5013072737889415,-0.047619047619047616,0.4736842105263158
2015-12-03,0.7278941019444625,0.2041159784380374,0.06798991961750021,0.4474940192281705,0.11560714712158385,0.4368988336502457,-0.2,0.4576271186440678
2016-01-21,0.554819418604157,0.3077883790133971,0.13739220238244598,0.4038399224816453,0.1009314629939678,0.49522861452438705,-0.1875,0.3207547169811321
2016-03-10,0.7688684500922726,0.1581092371993098,0.0730223127084177,0.4139311553850142,0.10556951148733487,0.480499333127651,-0.047619047619047616,0.2280701754385965
2016-04-21,0.4492033937376143,0.4619201518121866,0.08887645445019904,0.390581418511452,0.09251015081829786,0.5169084306702503,-0.2352941176470588,0.52
2016-06-02,0.4114835207934721,0.4865365972696666,0.10197988193686122,0.4198543095978094,0.1017020179322642,0.4784436724699264,-0.35294117647058826,0.4117647058823529
2016-07-21,0.43233115258365895,0.4706465327048708,0.0970223147114702,0.31256585045699936,0.0901119787083667,0.597322170834634,-0.5151515151515151,0.68
2016-09-08,0.35055620885401906,0.569301263287164,0.0801425278588169,0.3358817213288226,0.1147725121693744,0.549345766501803,-0.4074074074074074,0.4883720930232558
2016-10-20,0.39894454210180136,0.5064580771167159,0.09459738078148276,0.29108317229725417,0.1028977336940854,0.6060190940086604,-0.4,0.6
2016-12-08,0.6229257821111279,0.3167696107217557,0.06030460716711625,0.3429151139192682,0.1323808247378031,0.5247040613429287,-0.4705882352941176,0.6444444444444445
2017-01-19,0.4360256334763101,0.5245952037959067,0.039379162727783315,0.2995678890014798,0.09924633470888984,0.6011857762896304,-0.5,0.7391304347826086
2017-03-09,0.4326296783604306,0.529175625456637,0.03819469618293258,0.2833694536726252,0.0988854844158154,0.6177450619115595,-0.3076923076923077,0.7254901960784313
2017-04-27,0.5151398704921946,0.4542509597656211,0.030609169742184392,0.26947600754274026,0.13197903274854492,0.5985449597087149,-0.1724137931034483,0.48
2017-06-08,0.4860685497252304,0.4638722152794047,0.05005923499536491,0.31688974586983376,0.1399115402588735,0.5431987138712928,-0.42857142857142855,0.6
2017-07-20,0.5604249080248813,0.4002369614980367,0.03933813047708208,0.2839444036196711,0.1554197239668055,0.5606358724135234,-0.4482758620689655,0.5714285714285714
2017-09-07,0.5591941640915851,0.4064308839043153,0.03437495200409976,0.34660251821425025,0.1908475850366683,0.4625498967490815,-0.5333333333333333,0.7619047619047619
2017-10-26,0.698086770210955,0.26759026867517066,0.0343229611138744,0.21998277912068004,0.14898264650006196,0.6310345743792581,-0.6153846153846154,0.8260869565217391
2017-12-14,0.5534220944067482,0.4043230531076,0.042254852485651744,0.2164460769594459,0.10479168281783327,0.6787622402227207,-0.7333333333333333,0.8867924528301887
2018-01-25,0.5755044139053273,0.3860739631318562,0.038421622962816517,0.32873693988528474,0.09439359951172448,0.5768694606029907,-0.5862068965517241,0.8461538461538461
2018-03-08,0.5373436150963029,0.4111548477951832,0.0515015371085138,0.2973907495563663,0.1317056997913674,0.5709035506522664,-0.6521739130434783,0.7021276595744681
2018-04-26,0.5391001844443997,0.3940935130905801,0.06680630246502024,0.3329899874654223,0.10580481440365166,0.5612051981309261,-0.5238095238095238,0.813953488372093
2018-06-14,0.5859603475847038,0.2782946532076091,0.1357449992076871,0.31235545816757443,0.13788415703786486,0.5497603847945608,-0.375,0.7446808510638298
2018-07-26,0.5483803124491721,0.34463766286342146,0.10698202468740657,0.3012353732385125,0.1296292910736125,0.5691353356878749,-0.2307692307692308,0.7948717948717948
2018-09-13,0.4881114315361001,0.4586408707799177,0.053247697683982256,0.27877734075014754,0.15883454997603036,0.562388109273822,-0.18181818181818185,0.7894736842105263
2018-10-25,0.4924850280332148,0.4505293842553315,0.05698558771145365,0.25783252977665383,0.13725993230323982,0.6049075379201063,0.0,0.7619047619047619
2018-12-13,0.594744064573761,0.3625815135086817,0.04267442191755731,0.35360185785115505,0.1926914586629984,0.4537066834858466,0.2258064516129032,0.5454545454545454
2019-01-24,0.567977073813123,0.3917475319930526,0.0402753941938243,0.3533017865409827,0.17320225688759988,0.4734959565714175,0.44,0.5121951219512195
2019-03-07,0.6500561394623109,0.31193496501976226,0.03800889551792682,0.4438901594685756,0.15079702276443124,0.4053128177669932,0.3548387096774194,0.48
2019-04-10,0.575237392052103,0.373827864356605,0.0509347435912922,0.4780495383824247,0.16468924116434908,0.3572612204532263,0.375,0.4761904761904762
2019-06-06,0.5893465776560398,0.3502872538190854,0.06036616852487482,0.3512539036425213,0.19897372641901268,0.4497723699384661,0.07692307692307693,0.52
2019-07-25,0.6147745181319311,0.3206118166985568,0.06461366516951217,0.3651256982531845,0.1604497601850118,0.4744245415618037,0.2,0.4
2019-09-12,0.6955736953328788,0.2694509037472504,0.03497540091987076,0.3935017461712474,0.14776998894877652,0.4587282648799761,0.16666666666666666,0.3220338983050847
2019-10-24,0.7137566342064953,0.2624837151406572,0.02375965065284761,0.32136428556927044,0.1851347530685119,0.4935009613622177,0.125,0.38461538461538464
2019-12-12,0.699788480021023,0.2536082877416159,0.046603232237361056,0.3432486820856584,0.22162168122176787,0.4351296366925737,0.03448275862068965,0.48
2020-01-23,0.6938855998111837,0.2446809743374429,0.06143342585137341,0.30546266791690146,0.2799639996941771,0.4145733323889215,0.07142857142857142,0.4444444444444444
2020-03-12,0.7428967518654209,0.16979138991346926,0.0873118582211097,0.4819597934059426,0.22222109858175368,0.29581910801230354,0.5813953488372093,-0.020408163265306117
2020-04-30,0.8132480489938188,0.1497857899973596,0.03696616100882151,0.46900957089465795,0.2581728761805053,0.2728175529248367,0.5714285714285714,0.0
2020-06-04,0.7828545024233747,0.17108660108451162,0.046058896492113664,0.481353068345846,0.22271412634810106,0.2959328053060529,0.2962962962962963,0.01492537313432836
2020-07-16,0.7820543547735286,0.17118400695118946,0.046761638275281917,0.4148782925684386,0.28883500040621,0.2962867070253514,0.29411764705882354,0.2926829268292683
2020-09-10,0.7436916989185463,0.2085285161871093,0.047779784894344535,0.396634533642536,0.2470518903050491,0.3563135760524148,-0.3181818181818182,0.3972602739726027
2020-10-29,0.6795684410225585,0.2609377637572914,0.059493795220150136,0.5256310247165155,0.15837960106859186,0.31598937421489265,0.3333333333333333,0.14285714285714285
2020-12-10,0.7519865438689887,0.19507866160020315,0.05293479453080823,0.5025601292070607,0.17793680488843838,0.3195030659045009,0.2727272727272727,0.2631578947368421
